10	0.02644187118364406
20	0.04550291368763656
30	0.059909616950634056
40	0.07195556435952245
50	0.08032451278840246
60	0.08530003437560832
70	0.0878186437920233
80	0.08813028641986828
90	0.08732565810092348
100	0.0856095328954222
111	0.08291007591729573
121	0.08017650420803597
131	0.07722415953541634
141	0.0743271966527128
151	0.07172797122713027
161	0.06927355152594801
171	0.0670691252106327
181	0.06511603028022982
191	0.06343595371765708
201	0.06204002744171142
211	0.06082623490442453
222	0.0598054560065707
232	0.05896795368566194
242	0.0582495324718401
252	0.057613634114271596
262	0.05702939223258674
272	0.05651867143336513
282	0.056046043207135875
292	0.0556362411255075
302	0.055275843697937754
312	0.054956885982927854
322	0.05470039052996349
333	0.05445894765944131
343	0.05426344849091978
353	0.054088295922983
363	0.053926037725691114
373	0.05378631431086712
383	0.053656462802912086
393	0.05353781063016814
403	0.053440546831891325
413	0.053344762041178086
423	0.0532606181546944
433	0.053169474679043156
444	0.05307062115268843
454	0.05298115663126636
464	0.052887196676458706
474	0.052791095589486706
484	0.05269526715100897
494	0.0525959030964474
504	0.05250199095274618
514	0.05241073271895161
524	0.05232391247838268
534	0.052239199233054846
544	0.05216009809910379
555	0.052073154149289154
565	0.05199454364294374
575	0.05191525314682225
585	0.05183935505349979
595	0.05176281616644551
605	0.05169057420458746
615	0.05161729227100981
625	0.05154454471923952
635	0.051472969525711315
645	0.05139202587785378
655	0.051323777003384065
666	0.05124985690570121
676	0.051184100322270124
686	0.05112118381681878
696	0.05105772653517701
706	0.05099106396182798
716	0.05093110104790572
726	0.05087004955115889
736	0.05080977847142368
746	0.050747763879404
756	0.05068872445382178
766	0.05063020648479199
777	0.050565576991954436
787	0.05050565049194527
797	0.050450300142016985
807	0.05039274098950042
817	0.050337598342370775
827	0.05028185855266832
837	0.050226193546611786
847	0.050170655561311533
857	0.050114161779760864
867	0.05006053305558837
877	0.050005540371147364
888	0.04994579164383244
898	0.04989307104137765
908	0.049838357260873954
918	0.049783173137488375
928	0.049728664728618255
938	0.04967584144027777
948	0.04961981695971113
958	0.04956649288413817
968	0.049512086093385636
978	0.04946148987363381
988	0.04940723989899129
999	0.04934876641166324
